FILE,LABEL
../data/raw/virus/virus_294.jpeg,virus
../data/raw/virus/virus_142.jpeg,virus
../data/raw/virus/virus_448.jpeg,virus
../data/raw/virus/virus_769.jpeg,virus
../data/raw/virus/virus_152.jpeg,virus
../data/raw/virus/virus_1137.jpeg,virus
../data/raw/virus/virus_348.jpeg,virus
../data/raw/virus/virus_639.jpeg,virus
../data/raw/virus/virus_841.jpeg,virus
../data/raw/virus/virus_571.jpeg,virus
../data/raw/virus/virus_974.jpeg,virus
../data/raw/virus/virus_031.jpeg,virus
../data/raw/virus/virus_1237.jpeg,virus
../data/raw/virus/virus_412.jpeg,virus
../data/raw/virus/virus_984.jpeg,virus
../data/raw/virus/virus_996.jpeg,virus
../data/raw/virus/virus_133.jpeg,virus
../data/raw/virus/virus_487.jpeg,virus
../data/raw/virus/virus_501.jpeg,virus
../data/raw/virus/virus_051.jpeg,virus
../data/raw/virus/virus_365.jpeg,virus
../data/raw/virus/virus_232.jpeg,virus
../data/raw/virus/virus_238.jpeg,virus
../data/raw/virus/virus_1232.jpeg,virus
../data/raw/virus/virus_1200.jpeg,virus
../data/raw/virus/virus_483.jpeg,virus
../data/raw/virus/virus_279.jpeg,virus
../data/raw/virus/virus_921.jpeg,virus
../data/raw/virus/virus_924.jpeg,virus
../data/raw/virus/virus_1352.jpeg,virus
../data/raw/virus/virus_1265.jpeg,virus
../data/raw/virus/virus_716.jpeg,virus
../data/raw/virus/virus_269.jpeg,virus
../data/raw/virus/virus_967.jpeg,virus
../data/raw/virus/virus_615.jpeg,virus
../data/raw/virus/virus_135.jpeg,virus
../data/raw/virus/virus_284.jpeg,virus
../data/raw/virus/virus_663.jpeg,virus
../data/raw/virus/virus_1115.jpeg,virus
../data/raw/virus/virus_1027.jpeg,virus
../data/raw/virus/virus_538.jpeg,virus
../data/raw/virus/virus_175.jpeg,virus
../data/raw/virus/virus_995.jpeg,virus
../data/raw/virus/virus_463.jpeg,virus
../data/raw/virus/virus_612.jpeg,virus
../data/raw/virus/virus_777.jpeg,virus
../data/raw/virus/virus_510.jpeg,virus
../data/raw/virus/virus_978.jpeg,virus
../data/raw/virus/virus_226.jpeg,virus
../data/raw/virus/virus_1037.jpeg,virus
../data/raw/virus/virus_1042.jpeg,virus
../data/raw/virus/virus_1455.jpeg,virus
../data/raw/virus/virus_993.jpeg,virus
../data/raw/virus/virus_1004.jpeg,virus
../data/raw/virus/virus_547.jpeg,virus
../data/raw/virus/virus_876.jpeg,virus
../data/raw/virus/virus_905.jpeg,virus
../data/raw/virus/virus_1472.jpeg,virus
../data/raw/virus/virus_1081.jpeg,virus
../data/raw/virus/virus_1211.jpeg,virus
../data/raw/virus/virus_1135.jpeg,virus
../data/raw/virus/virus_342.jpeg,virus
../data/raw/virus/virus_1339.jpeg,virus
../data/raw/virus/virus_911.jpeg,virus
../data/raw/virus/virus_328.jpeg,virus
../data/raw/virus/virus_472.jpeg,virus
../data/raw/virus/virus_1233.jpeg,virus
../data/raw/virus/virus_746.jpeg,virus
../data/raw/virus/virus_450.jpeg,virus
../data/raw/virus/virus_1093.jpeg,virus
../data/raw/virus/virus_1044.jpeg,virus
../data/raw/virus/virus_535.jpeg,virus
../data/raw/virus/virus_733.jpeg,virus
../data/raw/virus/virus_304.jpeg,virus
../data/raw/virus/virus_839.jpeg,virus
../data/raw/virus/virus_499.jpeg,virus
../data/raw/virus/virus_1270.jpeg,virus
../data/raw/virus/virus_1348.jpeg,virus
../data/raw/virus/virus_167.jpeg,virus
../data/raw/virus/virus_1117.jpeg,virus
../data/raw/virus/virus_227.jpeg,virus
../data/raw/virus/virus_1049.jpeg,virus
../data/raw/virus/virus_1034.jpeg,virus
../data/raw/virus/virus_731.jpeg,virus
../data/raw/virus/virus_271.jpeg,virus
../data/raw/virus/virus_683.jpeg,virus
../data/raw/virus/virus_647.jpeg,virus
../data/raw/virus/virus_080.jpeg,virus
../data/raw/virus/virus_1344.jpeg,virus
../data/raw/virus/virus_353.jpeg,virus
../data/raw/virus/virus_280.jpeg,virus
../data/raw/virus/virus_877.jpeg,virus
../data/raw/virus/virus_402.jpeg,virus
../data/raw/virus/virus_065.jpeg,virus
../data/raw/virus/virus_604.jpeg,virus
../data/raw/virus/virus_968.jpeg,virus
../data/raw/virus/virus_977.jpeg,virus
../data/raw/virus/virus_1467.jpeg,virus
../data/raw/virus/virus_071.jpeg,virus
../data/raw/virus/virus_1412.jpeg,virus
../data/raw/virus/virus_293.jpeg,virus
../data/raw/virus/virus_677.jpeg,virus
../data/raw/virus/virus_937.jpeg,virus
../data/raw/virus/virus_896.jpeg,virus
../data/raw/virus/virus_310.jpeg,virus
../data/raw/virus/virus_710.jpeg,virus
../data/raw/virus/virus_1061.jpeg,virus
../data/raw/virus/virus_933.jpeg,virus
../data/raw/virus/virus_822.jpeg,virus
../data/raw/virus/virus_1322.jpeg,virus
../data/raw/virus/virus_318.jpeg,virus
../data/raw/virus/virus_043.jpeg,virus
../data/raw/virus/virus_817.jpeg,virus
../data/raw/virus/virus_1029.jpeg,virus
../data/raw/virus/virus_153.jpeg,virus
../data/raw/virus/virus_838.jpeg,virus
../data/raw/virus/virus_381.jpeg,virus
../data/raw/virus/virus_244.jpeg,virus
../data/raw/virus/virus_1395.jpeg,virus
../data/raw/virus/virus_857.jpeg,virus
../data/raw/virus/virus_1349.jpeg,virus
../data/raw/virus/virus_1026.jpeg,virus
../data/raw/virus/virus_066.jpeg,virus
../data/raw/virus/virus_698.jpeg,virus
../data/raw/virus/virus_930.jpeg,virus
../data/raw/virus/virus_599.jpeg,virus
../data/raw/virus/virus_938.jpeg,virus
../data/raw/virus/virus_882.jpeg,virus
../data/raw/virus/virus_567.jpeg,virus
../data/raw/virus/virus_1338.jpeg,virus
../data/raw/virus/virus_909.jpeg,virus
../data/raw/virus/virus_399.jpeg,virus
../data/raw/virus/virus_987.jpeg,virus
../data/raw/virus/virus_992.jpeg,virus
../data/raw/virus/virus_250.jpeg,virus
../data/raw/virus/virus_771.jpeg,virus
../data/raw/virus/virus_323.jpeg,virus
../data/raw/virus/virus_636.jpeg,virus
../data/raw/virus/virus_1461.jpeg,virus
../data/raw/virus/virus_744.jpeg,virus
../data/raw/virus/virus_530.jpeg,virus
../data/raw/virus/virus_357.jpeg,virus
../data/raw/virus/virus_1345.jpeg,virus
../data/raw/virus/virus_803.jpeg,virus
../data/raw/virus/virus_245.jpeg,virus
../data/raw/virus/virus_024.jpeg,virus
../data/raw/virus/virus_224.jpeg,virus
../data/raw/virus/virus_1334.jpeg,virus
../data/raw/virus/virus_1212.jpeg,virus
../data/raw/virus/virus_178.jpeg,virus
../data/raw/virus/virus_067.jpeg,virus
../data/raw/virus/virus_101.jpeg,virus
../data/raw/virus/virus_1022.jpeg,virus
../data/raw/virus/virus_1487.jpeg,virus
../data/raw/virus/virus_389.jpeg,virus
../data/raw/virus/virus_659.jpeg,virus
../data/raw/virus/virus_183.jpeg,virus
../data/raw/virus/virus_1379.jpeg,virus
../data/raw/virus/virus_020.jpeg,virus
../data/raw/virus/virus_1335.jpeg,virus
../data/raw/virus/virus_034.jpeg,virus
../data/raw/virus/virus_207.jpeg,virus
../data/raw/virus/virus_518.jpeg,virus
../data/raw/virus/virus_1283.jpeg,virus
../data/raw/bacteria/bacteria_1972.jpeg,bacteria
../data/raw/bacteria/bacteria_027.jpeg,bacteria
../data/raw/bacteria/bacteria_550.jpeg,bacteria
../data/raw/bacteria/bacteria_1059.jpeg,bacteria
../data/raw/bacteria/bacteria_2643.jpeg,bacteria
../data/raw/bacteria/bacteria_2005.jpeg,bacteria
../data/raw/bacteria/bacteria_2489.jpeg,bacteria
../data/raw/bacteria/bacteria_792.jpeg,bacteria
../data/raw/bacteria/bacteria_1736.jpeg,bacteria
../data/raw/bacteria/bacteria_1118.jpeg,bacteria
../data/raw/bacteria/bacteria_967.jpeg,bacteria
../data/raw/bacteria/bacteria_1446.jpeg,bacteria
../data/raw/bacteria/bacteria_2120.jpeg,bacteria
../data/raw/bacteria/bacteria_2118.jpeg,bacteria
../data/raw/bacteria/bacteria_033.jpeg,bacteria
../data/raw/bacteria/bacteria_1120.jpeg,bacteria
../data/raw/bacteria/bacteria_1675.jpeg,bacteria
../data/raw/bacteria/bacteria_2738.jpeg,bacteria
../data/raw/bacteria/bacteria_1360.jpeg,bacteria
../data/raw/bacteria/bacteria_231.jpeg,bacteria
../data/raw/bacteria/bacteria_1489.jpeg,bacteria
../data/raw/bacteria/bacteria_1183.jpeg,bacteria
../data/raw/bacteria/bacteria_496.jpeg,bacteria
../data/raw/bacteria/bacteria_160.jpeg,bacteria
../data/raw/bacteria/bacteria_949.jpeg,bacteria
../data/raw/bacteria/bacteria_2331.jpeg,bacteria
../data/raw/bacteria/bacteria_622.jpeg,bacteria
../data/raw/bacteria/bacteria_1287.jpeg,bacteria
../data/raw/bacteria/bacteria_931.jpeg,bacteria
../data/raw/bacteria/bacteria_023.jpeg,bacteria
../data/raw/bacteria/bacteria_286.jpeg,bacteria
../data/raw/bacteria/bacteria_582.jpeg,bacteria
../data/raw/bacteria/bacteria_2036.jpeg,bacteria
../data/raw/bacteria/bacteria_726.jpeg,bacteria
../data/raw/bacteria/bacteria_1920.jpeg,bacteria
../data/raw/bacteria/bacteria_1140.jpeg,bacteria
../data/raw/bacteria/bacteria_1750.jpeg,bacteria
../data/raw/bacteria/bacteria_2253.jpeg,bacteria
../data/raw/bacteria/bacteria_2649.jpeg,bacteria
../data/raw/bacteria/bacteria_2202.jpeg,bacteria
../data/raw/bacteria/bacteria_2607.jpeg,bacteria
../data/raw/bacteria/bacteria_2297.jpeg,bacteria
../data/raw/bacteria/bacteria_781.jpeg,bacteria
../data/raw/bacteria/bacteria_953.jpeg,bacteria
../data/raw/bacteria/bacteria_2694.jpeg,bacteria
../data/raw/bacteria/bacteria_1815.jpeg,bacteria
../data/raw/bacteria/bacteria_2293.jpeg,bacteria
../data/raw/bacteria/bacteria_509.jpeg,bacteria
../data/raw/bacteria/bacteria_932.jpeg,bacteria
../data/raw/bacteria/bacteria_2674.jpeg,bacteria
../data/raw/bacteria/bacteria_2184.jpeg,bacteria
../data/raw/bacteria/bacteria_685.jpeg,bacteria
../data/raw/bacteria/bacteria_1962.jpeg,bacteria
../data/raw/bacteria/bacteria_071.jpeg,bacteria
../data/raw/bacteria/bacteria_2718.jpeg,bacteria
../data/raw/bacteria/bacteria_2374.jpeg,bacteria
../data/raw/bacteria/bacteria_1768.jpeg,bacteria
../data/raw/bacteria/bacteria_1307.jpeg,bacteria
../data/raw/bacteria/bacteria_026.jpeg,bacteria
../data/raw/bacteria/bacteria_2405.jpeg,bacteria
../data/raw/bacteria/bacteria_2535.jpeg,bacteria
../data/raw/bacteria/bacteria_696.jpeg,bacteria
../data/raw/bacteria/bacteria_1849.jpeg,bacteria
../data/raw/bacteria/bacteria_1289.jpeg,bacteria
../data/raw/bacteria/bacteria_604.jpeg,bacteria
../data/raw/bacteria/bacteria_1046.jpeg,bacteria
../data/raw/bacteria/bacteria_2022.jpeg,bacteria
../data/raw/bacteria/bacteria_2176.jpeg,bacteria
../data/raw/bacteria/bacteria_796.jpeg,bacteria
../data/raw/bacteria/bacteria_1284.jpeg,bacteria
../data/raw/bacteria/bacteria_2001.jpeg,bacteria
../data/raw/bacteria/bacteria_2528.jpeg,bacteria
../data/raw/bacteria/bacteria_1995.jpeg,bacteria
../data/raw/bacteria/bacteria_924.jpeg,bacteria
../data/raw/bacteria/bacteria_053.jpeg,bacteria
../data/raw/bacteria/bacteria_2223.jpeg,bacteria
../data/raw/bacteria/bacteria_2090.jpeg,bacteria
../data/raw/bacteria/bacteria_2438.jpeg,bacteria
../data/raw/bacteria/bacteria_1617.jpeg,bacteria
../data/raw/bacteria/bacteria_1366.jpeg,bacteria
../data/raw/bacteria/bacteria_1564.jpeg,bacteria
../data/raw/bacteria/bacteria_798.jpeg,bacteria
../data/raw/bacteria/bacteria_2560.jpeg,bacteria
../data/raw/bacteria/bacteria_1483.jpeg,bacteria
../data/raw/bacteria/bacteria_2285.jpeg,bacteria
../data/raw/bacteria/bacteria_2268.jpeg,bacteria
../data/raw/bacteria/bacteria_2107.jpeg,bacteria
../data/raw/bacteria/bacteria_749.jpeg,bacteria
../data/raw/bacteria/bacteria_1669.jpeg,bacteria
../data/raw/bacteria/bacteria_1526.jpeg,bacteria
../data/raw/bacteria/bacteria_383.jpeg,bacteria
../data/raw/bacteria/bacteria_831.jpeg,bacteria
../data/raw/bacteria/bacteria_1841.jpeg,bacteria
../data/raw/bacteria/bacteria_2642.jpeg,bacteria
../data/raw/bacteria/bacteria_2178.jpeg,bacteria
../data/raw/bacteria/bacteria_155.jpeg,bacteria
../data/raw/bacteria/bacteria_1232.jpeg,bacteria
../data/raw/bacteria/bacteria_1016.jpeg,bacteria
../data/raw/bacteria/bacteria_526.jpeg,bacteria
../data/raw/bacteria/bacteria_293.jpeg,bacteria
../data/raw/bacteria/bacteria_420.jpeg,bacteria
../data/raw/bacteria/bacteria_2410.jpeg,bacteria
../data/raw/bacteria/bacteria_1347.jpeg,bacteria
../data/raw/bacteria/bacteria_1450.jpeg,bacteria
../data/raw/bacteria/bacteria_260.jpeg,bacteria
../data/raw/bacteria/bacteria_2387.jpeg,bacteria
../data/raw/bacteria/bacteria_2079.jpeg,bacteria
../data/raw/bacteria/bacteria_2541.jpeg,bacteria
../data/raw/bacteria/bacteria_2017.jpeg,bacteria
../data/raw/bacteria/bacteria_665.jpeg,bacteria
../data/raw/bacteria/bacteria_1665.jpeg,bacteria
../data/raw/bacteria/bacteria_519.jpeg,bacteria
../data/raw/bacteria/bacteria_1095.jpeg,bacteria
../data/raw/bacteria/bacteria_1150.jpeg,bacteria
../data/raw/bacteria/bacteria_731.jpeg,bacteria
../data/raw/bacteria/bacteria_1632.jpeg,bacteria
../data/raw/bacteria/bacteria_403.jpeg,bacteria
../data/raw/bacteria/bacteria_1740.jpeg,bacteria
../data/raw/bacteria/bacteria_2576.jpeg,bacteria
../data/raw/bacteria/bacteria_1206.jpeg,bacteria
../data/raw/bacteria/bacteria_2270.jpeg,bacteria
../data/raw/bacteria/bacteria_1567.jpeg,bacteria
../data/raw/bacteria/bacteria_1770.jpeg,bacteria
../data/raw/bacteria/bacteria_1033.jpeg,bacteria
../data/raw/bacteria/bacteria_1185.jpeg,bacteria
../data/raw/bacteria/bacteria_1650.jpeg,bacteria
../data/raw/bacteria/bacteria_894.jpeg,bacteria
../data/raw/bacteria/bacteria_228.jpeg,bacteria
../data/raw/bacteria/bacteria_436.jpeg,bacteria
../data/raw/bacteria/bacteria_1057.jpeg,bacteria
../data/raw/bacteria/bacteria_1193.jpeg,bacteria
../data/raw/bacteria/bacteria_1698.jpeg,bacteria
../data/raw/bacteria/bacteria_380.jpeg,bacteria
../data/raw/bacteria/bacteria_2584.jpeg,bacteria
../data/raw/bacteria/bacteria_1438.jpeg,bacteria
../data/raw/bacteria/bacteria_1124.jpeg,bacteria
../data/raw/bacteria/bacteria_593.jpeg,bacteria
../data/raw/bacteria/bacteria_547.jpeg,bacteria
../data/raw/bacteria/bacteria_2174.jpeg,bacteria
../data/raw/bacteria/bacteria_2089.jpeg,bacteria
../data/raw/bacteria/bacteria_1890.jpeg,bacteria
../data/raw/bacteria/bacteria_2616.jpeg,bacteria
../data/raw/bacteria/bacteria_1780.jpeg,bacteria
../data/raw/bacteria/bacteria_1789.jpeg,bacteria
../data/raw/bacteria/bacteria_2064.jpeg,bacteria
../data/raw/bacteria/bacteria_1201.jpeg,bacteria
../data/raw/bacteria/bacteria_1357.jpeg,bacteria
../data/raw/bacteria/bacteria_388.jpeg,bacteria
../data/raw/bacteria/bacteria_771.jpeg,bacteria
../data/raw/bacteria/bacteria_1148.jpeg,bacteria
../data/raw/bacteria/bacteria_1419.jpeg,bacteria
../data/raw/bacteria/bacteria_2209.jpeg,bacteria
../data/raw/bacteria/bacteria_1888.jpeg,bacteria
../data/raw/bacteria/bacteria_2598.jpeg,bacteria
../data/raw/bacteria/bacteria_960.jpeg,bacteria
../data/raw/bacteria/bacteria_1917.jpeg,bacteria
../data/raw/bacteria/bacteria_807.jpeg,bacteria
../data/raw/bacteria/bacteria_210.jpeg,bacteria
../data/raw/bacteria/bacteria_2251.jpeg,bacteria
../data/raw/bacteria/bacteria_1603.jpeg,bacteria
../data/raw/bacteria/bacteria_2325.jpeg,bacteria
../data/raw/bacteria/bacteria_961.jpeg,bacteria
../data/raw/bacteria/bacteria_2182.jpeg,bacteria
../data/raw/bacteria/bacteria_683.jpeg,bacteria
../data/raw/bacteria/bacteria_2135.jpeg,bacteria
../data/raw/bacteria/bacteria_682.jpeg,bacteria
../data/raw/bacteria/bacteria_178.jpeg,bacteria
../data/raw/bacteria/bacteria_1065.jpeg,bacteria
../data/raw/bacteria/bacteria_342.jpeg,bacteria
../data/raw/bacteria/bacteria_240.jpeg,bacteria
../data/raw/bacteria/bacteria_937.jpeg,bacteria
../data/raw/bacteria/bacteria_2127.jpeg,bacteria
../data/raw/bacteria/bacteria_1915.jpeg,bacteria
../data/raw/bacteria/bacteria_876.jpeg,bacteria
../data/raw/bacteria/bacteria_1480.jpeg,bacteria
../data/raw/bacteria/bacteria_2587.jpeg,bacteria
../data/raw/bacteria/bacteria_2128.jpeg,bacteria
../data/raw/bacteria/bacteria_239.jpeg,bacteria
../data/raw/bacteria/bacteria_309.jpeg,bacteria
../data/raw/bacteria/bacteria_2614.jpeg,bacteria
../data/raw/bacteria/bacteria_597.jpeg,bacteria
../data/raw/bacteria/bacteria_956.jpeg,bacteria
../data/raw/bacteria/bacteria_2473.jpeg,bacteria
../data/raw/bacteria/bacteria_2656.jpeg,bacteria
../data/raw/bacteria/bacteria_1027.jpeg,bacteria
../data/raw/bacteria/bacteria_987.jpeg,bacteria
../data/raw/bacteria/bacteria_559.jpeg,bacteria
../data/raw/bacteria/bacteria_1680.jpeg,bacteria
../data/raw/bacteria/bacteria_2280.jpeg,bacteria
../data/raw/bacteria/bacteria_1051.jpeg,bacteria
../data/raw/bacteria/bacteria_2201.jpeg,bacteria
../data/raw/bacteria/bacteria_504.jpeg,bacteria
../data/raw/bacteria/bacteria_2690.jpeg,bacteria
../data/raw/bacteria/bacteria_1685.jpeg,bacteria
../data/raw/bacteria/bacteria_766.jpeg,bacteria
../data/raw/bacteria/bacteria_1598.jpeg,bacteria
../data/raw/bacteria/bacteria_1491.jpeg,bacteria
../data/raw/bacteria/bacteria_501.jpeg,bacteria
../data/raw/bacteria/bacteria_2322.jpeg,bacteria
../data/raw/bacteria/bacteria_761.jpeg,bacteria
../data/raw/bacteria/bacteria_2002.jpeg,bacteria
../data/raw/bacteria/bacteria_1771.jpeg,bacteria
../data/raw/bacteria/bacteria_2765.jpeg,bacteria
../data/raw/bacteria/bacteria_2343.jpeg,bacteria
../data/raw/bacteria/bacteria_224.jpeg,bacteria
../data/raw/bacteria/bacteria_2234.jpeg,bacteria
../data/raw/bacteria/bacteria_1658.jpeg,bacteria
../data/raw/bacteria/bacteria_211.jpeg,bacteria
../data/raw/bacteria/bacteria_338.jpeg,bacteria
../data/raw/bacteria/bacteria_1884.jpeg,bacteria
../data/raw/bacteria/bacteria_1127.jpeg,bacteria
../data/raw/bacteria/bacteria_2456.jpeg,bacteria
../data/raw/bacteria/bacteria_2547.jpeg,bacteria
../data/raw/bacteria/bacteria_2485.jpeg,bacteria
../data/raw/bacteria/bacteria_689.jpeg,bacteria
../data/raw/bacteria/bacteria_1376.jpeg,bacteria
../data/raw/bacteria/bacteria_1509.jpeg,bacteria
../data/raw/bacteria/bacteria_1936.jpeg,bacteria
../data/raw/bacteria/bacteria_2316.jpeg,bacteria
../data/raw/bacteria/bacteria_1625.jpeg,bacteria
../data/raw/bacteria/bacteria_486.jpeg,bacteria
../data/raw/bacteria/bacteria_1579.jpeg,bacteria
../data/raw/bacteria/bacteria_745.jpeg,bacteria
../data/raw/bacteria/bacteria_851.jpeg,bacteria
../data/raw/bacteria/bacteria_2345.jpeg,bacteria
../data/raw/bacteria/bacteria_1589.jpeg,bacteria
../data/raw/bacteria/bacteria_1196.jpeg,bacteria
../data/raw/bacteria/bacteria_2341.jpeg,bacteria
../data/raw/bacteria/bacteria_879.jpeg,bacteria
../data/raw/bacteria/bacteria_1328.jpeg,bacteria
../data/raw/bacteria/bacteria_671.jpeg,bacteria
../data/raw/bacteria/bacteria_1398.jpeg,bacteria
../data/raw/bacteria/bacteria_1288.jpeg,bacteria
../data/raw/bacteria/bacteria_1169.jpeg,bacteria
../data/raw/bacteria/bacteria_389.jpeg,bacteria
../data/raw/bacteria/bacteria_1963.jpeg,bacteria
../data/raw/bacteria/bacteria_2292.jpeg,bacteria
../data/raw/bacteria/bacteria_573.jpeg,bacteria
../data/raw/bacteria/bacteria_1101.jpeg,bacteria
../data/raw/bacteria/bacteria_2364.jpeg,bacteria
../data/raw/bacteria/bacteria_1424.jpeg,bacteria
../data/raw/bacteria/bacteria_988.jpeg,bacteria
../data/raw/bacteria/bacteria_1158.jpeg,bacteria
../data/raw/bacteria/bacteria_2035.jpeg,bacteria
../data/raw/bacteria/bacteria_277.jpeg,bacteria
../data/raw/bacteria/bacteria_2687.jpeg,bacteria
../data/raw/bacteria/bacteria_738.jpeg,bacteria
../data/raw/bacteria/bacteria_1521.jpeg,bacteria
../data/raw/bacteria/bacteria_456.jpeg,bacteria
../data/raw/bacteria/bacteria_660.jpeg,bacteria
../data/raw/bacteria/bacteria_777.jpeg,bacteria
../data/raw/bacteria/bacteria_2746.jpeg,bacteria
../data/raw/bacteria/bacteria_2265.jpeg,bacteria
../data/raw/bacteria/bacteria_1345.jpeg,bacteria
../data/raw/bacteria/bacteria_648.jpeg,bacteria
../data/raw/bacteria/bacteria_772.jpeg,bacteria
../data/raw/bacteria/bacteria_891.jpeg,bacteria
../data/raw/bacteria/bacteria_226.jpeg,bacteria
../data/raw/bacteria/bacteria_2080.jpeg,bacteria
../data/raw/bacteria/bacteria_1453.jpeg,bacteria
../data/raw/bacteria/bacteria_2212.jpeg,bacteria
../data/raw/bacteria/bacteria_384.jpeg,bacteria
../data/raw/bacteria/bacteria_585.jpeg,bacteria
../data/raw/bacteria/bacteria_2601.jpeg,bacteria
../data/raw/bacteria/bacteria_2139.jpeg,bacteria
../data/raw/bacteria/bacteria_2108.jpeg,bacteria
../data/raw/bacteria/bacteria_1210.jpeg,bacteria
../data/raw/bacteria/bacteria_1829.jpeg,bacteria
../data/raw/bacteria/bacteria_1724.jpeg,bacteria
../data/raw/bacteria/bacteria_1154.jpeg,bacteria
../data/raw/bacteria/bacteria_1162.jpeg,bacteria
../data/raw/bacteria/bacteria_1044.jpeg,bacteria
../data/raw/bacteria/bacteria_1634.jpeg,bacteria
../data/raw/bacteria/bacteria_557.jpeg,bacteria
../data/raw/bacteria/bacteria_2768.jpeg,bacteria
../data/raw/bacteria/bacteria_1375.jpeg,bacteria
../data/raw/bacteria/bacteria_922.jpeg,bacteria
../data/raw/bacteria/bacteria_2737.jpeg,bacteria
../data/raw/bacteria/bacteria_2593.jpeg,bacteria
../data/raw/bacteria/bacteria_245.jpeg,bacteria
../data/raw/bacteria/bacteria_1056.jpeg,bacteria
../data/raw/bacteria/bacteria_044.jpeg,bacteria
../data/raw/bacteria/bacteria_1341.jpeg,bacteria
../data/raw/bacteria/bacteria_1459.jpeg,bacteria
../data/raw/bacteria/bacteria_2010.jpeg,bacteria
../data/raw/bacteria/bacteria_1017.jpeg,bacteria
../data/raw/bacteria/bacteria_1472.jpeg,bacteria
../data/raw/bacteria/bacteria_480.jpeg,bacteria
../data/raw/bacteria/bacteria_690.jpeg,bacteria
../data/raw/bacteria/bacteria_866.jpeg,bacteria
../data/raw/bacteria/bacteria_2177.jpeg,bacteria
../data/raw/bacteria/bacteria_818.jpeg,bacteria
../data/raw/bacteria/bacteria_600.jpeg,bacteria
../data/raw/bacteria/bacteria_2401.jpeg,bacteria
../data/raw/bacteria/bacteria_2040.jpeg,bacteria
../data/raw/bacteria/bacteria_1052.jpeg,bacteria
../data/raw/bacteria/bacteria_2563.jpeg,bacteria
../data/raw/bacteria/bacteria_552.jpeg,bacteria
../data/raw/bacteria/bacteria_1572.jpeg,bacteria
../data/raw/bacteria/bacteria_1409.jpeg,bacteria
../data/raw/bacteria/bacteria_532.jpeg,bacteria
../data/raw/bacteria/bacteria_1511.jpeg,bacteria
../data/raw/bacteria/bacteria_1889.jpeg,bacteria
../data/raw/bacteria/bacteria_049.jpeg,bacteria
../data/raw/bacteria/bacteria_292.jpeg,bacteria
../data/raw/bacteria/bacteria_197.jpeg,bacteria
../data/raw/bacteria/bacteria_2639.jpeg,bacteria
../data/raw/bacteria/bacteria_1167.jpeg,bacteria
../data/raw/bacteria/bacteria_1490.jpeg,bacteria
../data/raw/bacteria/bacteria_1440.jpeg,bacteria
../data/raw/bacteria/bacteria_2655.jpeg,bacteria
../data/raw/bacteria/bacteria_2496.jpeg,bacteria
../data/raw/bacteria/bacteria_724.jpeg,bacteria
../data/raw/bacteria/bacteria_1970.jpeg,bacteria
../data/raw/bacteria/bacteria_1139.jpeg,bacteria
../data/raw/bacteria/bacteria_301.jpeg,bacteria
../data/raw/bacteria/bacteria_2637.jpeg,bacteria
../data/raw/bacteria/bacteria_655.jpeg,bacteria
../data/raw/bacteria/bacteria_2181.jpeg,bacteria
../data/raw/bacteria/bacteria_2312.jpeg,bacteria
../data/raw/bacteria/bacteria_748.jpeg,bacteria
../data/raw/bacteria/bacteria_755.jpeg,bacteria
../data/raw/bacteria/bacteria_1214.jpeg,bacteria
../data/raw/bacteria/bacteria_661.jpeg,bacteria
../data/raw/bacteria/bacteria_2247.jpeg,bacteria
../data/raw/bacteria/bacteria_1499.jpeg,bacteria
../data/raw/bacteria/bacteria_2742.jpeg,bacteria
../data/raw/bacteria/bacteria_1429.jpeg,bacteria
../data/raw/bacteria/bacteria_2203.jpeg,bacteria
../data/raw/bacteria/bacteria_1067.jpeg,bacteria
../data/raw/bacteria/bacteria_2564.jpeg,bacteria
../data/raw/bacteria/bacteria_2278.jpeg,bacteria
../data/raw/bacteria/bacteria_1381.jpeg,bacteria
../data/raw/bacteria/bacteria_2520.jpeg,bacteria
../data/raw/bacteria/bacteria_1340.jpeg,bacteria
../data/raw/bacteria/bacteria_918.jpeg,bacteria
../data/raw/bacteria/bacteria_1473.jpeg,bacteria
../data/raw/bacteria/bacteria_708.jpeg,bacteria
../data/raw/bacteria/bacteria_1868.jpeg,bacteria
../data/raw/bacteria/bacteria_697.jpeg,bacteria
../data/raw/bacteria/bacteria_1560.jpeg,bacteria
../data/raw/bacteria/bacteria_1953.jpeg,bacteria
../data/raw/bacteria/bacteria_1901.jpeg,bacteria
../data/raw/bacteria/bacteria_1820.jpeg,bacteria
../data/raw/bacteria/bacteria_2361.jpeg,bacteria
../data/raw/bacteria/bacteria_2507.jpeg,bacteria
../data/raw/bacteria/bacteria_2611.jpeg,bacteria
../data/raw/bacteria/bacteria_1538.jpeg,bacteria
../data/raw/bacteria/bacteria_763.jpeg,bacteria
../data/raw/bacteria/bacteria_1041.jpeg,bacteria
../data/raw/bacteria/bacteria_308.jpeg,bacteria
../data/raw/bacteria/bacteria_888.jpeg,bacteria
../data/raw/bacteria/bacteria_2344.jpeg,bacteria
../data/raw/bacteria/bacteria_2049.jpeg,bacteria
../data/raw/bacteria/bacteria_521.jpeg,bacteria
../data/raw/bacteria/bacteria_1014.jpeg,bacteria
../data/raw/bacteria/bacteria_348.jpeg,bacteria
../data/raw/bacteria/bacteria_912.jpeg,bacteria
../data/raw/bacteria/bacteria_1616.jpeg,bacteria
../data/raw/bacteria/bacteria_578.jpeg,bacteria
